;O3;PM10;C2H3NO5;CH4;H2CO;CO;PM2.5;NOx;Pb;location;NH3;SO2;PAHs;TEMP;index;CFCs;PRES;warning
4160;0.33384529461044404;63;0.5337337259171133;0.6459728908965303;0.1915292839988365;0.25561172468485216;0.27433032440432525;0.018903932125341655;0.7009878929222364;0.5149477045308071;0.08287452555241726;0.787824283751856;0.5372263478520389;0.4573443381327157;0.7687543642661867;0.8141399344065371;0.0;0.0
5621;0.470026994321884;7;0.05750755233812426;0.6964284003464254;0.0;0.3392326228669935;0.8809084121121614;0.4998412981117958;0.23185558944177198;0.6692089619745105;0.5007289717729955;0.5119815635082609;0.9054396868032515;0.8601881037614173;0.014073665009956882;0.2263739087473725;0.3471487789013801;1.0
9489;0.8313785720934562;3;0.6441642972306307;0.10366312952634793;0.8281711609590723;0.4316167217301041;0.392010226803024;0.03849341660787897;0.4707438669382251;0.3072182054810013;0.4510733855738951;0.3203627558691321;0.9848642053334735;0.16436705403911445;0.4871167622811783;0.6695337667136957;0.5158406893367093;1.0
2307;0.16015079586707623;36;0.5464486019944603;0.8830374808244645;0.0;0.6607643152180236;0.9999999999999999;0.9991323633447393;0.22327465473496644;0.0;0.690084824488814;0.4106576920283639;0.7921621811414825;0.7640534929325365;0.0;0.2608133064396202;0.8720005981193841;1.0
9556;0.83761519128735;26;0.6161208925309557;1.0;0.0;0.3336568756831899;0.23505480073067642;0.029554371067899533;0.9999999999999998;0.7773704280339822;0.5185924033315314;0.4005380456365303;0.0;0.1243756745018556;0.9999999999999998;0.12403105629027855;0.28401258192732026;0.0
3688;0.28972354091036023;4;0.8357516126710854;0.49443258007744895;0.6373975722683991;0.7476430909419367;0.395708609448126;0.02509280826722413;0.8860719610571495;0.36394228499261616;0.698917991400162;0.4962211642615314;0.5698276013412686;0.8493236885051721;0.547926678806743;0.9999999999999999;0.4890188246954099;0.0
9993;0.8783859257190729;39;0.0;0.03619284409067536;1.0;0.8558817855863414;0.5697625968346246;0.07345360183636492;0.5033490067553001;0.034111015081441765;0.6302265319638907;0.2957520354411679;0.3533724829269149;0.946287443078624;0.4734827566797042;0.4120520311709229;0.7413547651207422;0.0
4177;0.33542772037605884;3;0.5479469736292104;0.664956757646733;0.48571711698211706;0.9143674236741144;0.5904978733049774;0.08080662349046644;0.5212978136103994;0.876576199106571;1.0;0.9999999999999999;0.6456882779445585;0.5963081716722382;0.7675464418774822;0.9454547381144206;0.4927488322872424;1.0
4210;0.33849948803872293;29;0.46443013340805284;0.005077940031878114;0.18972141590553315;0.9995927653072787;0.9020336937825836;0.5560565914018402;0.11763810224458049;0.08502701087178222;0.784551160630307;0.4484815894751969;0.29001158687523043;0.7345070213998052;0.18198704754254735;0.15898870904758455;0.5873414952737446;1.0
9045;0.7897700828446431;130;0.17892373248569532;0.7474152447027702;1.0;0.5153907156613893;0.11550320670942282;0.00676696891333484;0.601432768858986;0.5413918730832139;0.640223445065528;0.3496508575198908;0.683594915819596;0.8011362888578873;0.9999999999999998;0.728463606128077;0.3044977589059852;0.0
2953;0.2205622265661361;65;0.825039158854035;0.2732253260612989;0.729199244949208;0.7890401815103205;0.524308657448766;0.04681755451832732;0.26008583949792796;1.0;0.3698183947258964;0.3645112391583495;0.8894392654623338;0.17087352925692922;0.719929350232076;0.6938667089876193;0.5884380474779913;1.0
3660;0.2871171925905241;36;0.5510689639861034;0.043699447769027344;0.13621206518315132;0.42862829270682434;0.820264270190269;0.33494058380404945;0.2023047317251867;0.44112286447134674;0.8134071387060824;0.7626433771094184;0.7309325678973331;0.769074418941328;0.9999999999999998;0.28467110129562556;0.24788979609154538;1.0
4234;0.34073350088429677;80;0.12369191053866965;0.6463542653664227;0.2824173548891793;0.040940865235935764;0.9999999999999999;1.0;0.27117231065636926;0.6042613228554088;0.7401302584154212;0.32790188470494785;0.614796966345394;0.7726525690295071;0.02315894524338713;0.3081587483658528;0.5852340718789559;1.0
4596;0.3745229451736014;4;0.0;0.8099909161853951;0.35114373437551616;0.7825366740867072;0.5031517086894491;0.054640214361973624;0.9705335646909308;0.16957294838267167;0.08753385805774672;0.8660077848188305;0.20723389687681038;0.17396143165486555;0.9999999999999998;0.6713139439631893;0.1468986562498329;0.0
351;0.0;14;0.06067118964828229;0.5902681003338142;1.0;0.15410005725781017;0.0;0.01250809678128691;0.9999999999999998;0.6303858065637911;0.7250725710964865;0.13312998236903872;0.9836914731131825;0.5474610763075464;0.3071850083748269;0.542412927670305;0.4846639224026603;0.0
1571;0.0913618169971144;36;0.1668271299277762;0.2828813873241689;0.8551570565264923;0.35937696153928567;0.3901368684915799;0.026790271723502502;0.49846758254928525;0.5748460357116989;0.8069130581597737;0.02722677804613094;0.5459884833482558;0.717185484720065;0.34402207729181966;0.3058887333829352;0.3112995132247405;0.0
9244;0.8083868565577585;10;0.7615226554832347;0.5717343368376984;0.4962646254836893;0.5755665308197053;0.6164182189095854;0.10256121962649833;0.6059071564573342;0.6706998731369704;0.5634611231962297;0.4799175470558149;0.7042809992802093;0.11897801452975698;0.07052045633299664;0.7380171277037556;0.5670363308094508;1.0
2609;0.18835520804244624;7;0.5939616511179603;0.004822925910112019;0.14454888293248436;0.4915506456047738;0.5535273803650714;0.07857783208245732;0.6695556215524376;0.5770141364209878;0.44996181231368126;0.6302427386244759;0.005759203665665957;0.5159733555315732;0.28253669786879265;0.8666580531647333;0.7450592331796426;0.0
8097;0.7008749883645164;30;0.7656365170285511;0.8657151638743148;0.5330810052197761;0.854724381722817;0.013018506913425432;0.011069332327723874;0.44378899825275764;0.8446255542601395;0.9443553962026803;0.0;0.9999999999999998;0.36240244399989463;0.6227326733878267;0.9672334920890843;0.6783989925890044;0.0
5740;0.4811039746811878;98;0.22286096195275212;0.7139156219897629;0.5822753196196386;0.6765454250397287;0.32277597034627126;0.03214136109505297;0.66273851214552;0.4600232794313128;0.3776660729580459;0.11897885675346165;0.7927783922332823;0.695402365033824;0.19207335161951344;0.032264267698007054;0.31192399599770804;0.0
4312;0.3479940426324118;26;0.4681538609941066;0.9805187188466356;0.7037199061262074;0.25749786431429955;0.7022476966359553;0.16354652452814794;0.4291507558066787;0.5770959605179702;0.26758988598765543;0.2442869350095881;0.9999999999999998;0.08264704140454315;0.4421102434556923;0.6513642546814241;0.4850293024947594;1.0
3247;0.24848738713580937;26;0.9568401292892915;0.5418625433933659;0.5121293930832127;0.6019296188222039;0.44321590954546053;0.03527957899722296;0.6424922097715922;0.4667173944353191;0.1922043497731203;0.7772472522123687;0.5112208353083687;0.8795611131583797;0.4411244327404773;0.6014735349751729;0.33604567292344;1.0
2444;0.17290328586056036;26;0.17516509495352228;0.7197585304054765;0.5476003451384541;0.231342986530636;0.4155255403405379;0.02874444419016765;0.7407659222921887;0.5197505887350815;0.43566787872112567;0.5074827283024058;0.0;0.30740257561001283;0.6089952185137688;0.6414374545969909;0.38485377999504866;0.0
7411;0.6369263706599647;42;0.12114501560995178;0.5007580696118996;0.03957652059511407;0.3158732734626888;0.30044067254230067;0.02490375899600907;0.518976197403709;0.6676243336777159;0.4037423932592574;0.7236080271093411;0.13220010182405506;0.071943848543076;0.9999999999999998;0.6995853357417422;0.6057727994911866;0.0
3230;0.24671879363306337;46;0.7665793918013685;0.32447391685304083;0.6157289357989302;0.38175037431910663;0.32776603688049166;0.04730112265417216;0.41659593777465553;0.8754213851796815;0.49541602839366794;0.6353836858752976;0.29528712627938414;0.6765985693980153;0.3740193237155933;0.3663292670459738;0.3395231686816125;1.0
1715;0.10485897793912316;7;0.8052825791713174;0.621159284432002;0.05581349633149402;0.7473001564638553;0.24113154842064566;0.01448813914822358;0.8345562019564896;0.4353052663201906;0.337245095382261;0.8115217791046069;0.21862239075858914;0.015423883288147144;0.413996382318085;0.7949160912056666;0.7011954972979586;0.0
8670;0.7546774643954203;3;0.01133424895384997;0.42210393160827486;0.8709332031410499;0.5667757729038896;0.10095634608461435;0.031928431915894964;0.5906598666427467;0.0;0.0;0.0719732615115033;0.5183871420796684;0.6749764746913741;0.7911115776470459;0.9999999999999999;0.8884196342986042;1.0
7450;0.6406497254025878;115;0.1911060787709249;0.6630697123308273;0.650100987640595;0.868031464238364;0.429520726943026;0.025303747454053564;0.007316106137056577;0.312587198263236;0.10904069923320292;0.6488286459081799;0.2344876318884852;0.6625919625700823;0.2657353189508418;0.16516466218114334;0.28398333504283446;0.0
1107;0.04779856650842409;30;0.3567265188506053;0.0;0.7346631314950118;0.2825228954692842;0.36578987719836265;0.020501895965191055;0.49844949203338884;0.054389833070517035;0.2956676178564752;0.03124280506893995;0.875915977598708;0.009325399436708626;0.0;0.34133405645006587;0.5618703423821545;1.0
2169;0.14721213813646095;50;0.18290499748127803;0.231305724460384;0.5555987918542813;0.2901684971815075;0.703256043413912;0.16716831056616274;0.0443021658870153;0.2045732058669304;0.6935427303543558;0.8854126587520493;0.572287178946999;0.7347406293595852;0.18912808997652575;0.5452327457728917;0.2735986314105774;1.0
8669;0.7545843805268547;3;0.5173098211783944;0.23042941396652417;0.6979949904974134;0.560814224432244;0.2837454499393325;0.03015534875113057;0.8408758221762593;0.25140965198475174;0.34316672294579975;0.39996940464215014;0.46902003124945124;0.6117180713853282;0.2189032247268099;0.5861199878479783;0.22812260953061214;1.0
3243;0.24802196779298147;7;0.6725564951639006;0.8756537603652195;0.425456458495973;0.26900454081991976;0.7220846277950371;0.19327501992479817;0.9772541913464019;0.6301056066037753;0.934035300784188;0.960156499891062;0.6164401959235266;0.7632572517175121;0.38537744532021345;0.6763625960003087;0.21356178033612494;1.0
8593;0.7474169226473053;31;0.018277653500411113;0.8357344697084148;0.9882061581916806;0.7601632613068867;0.09621794957266094;0.008349012814555603;0.5144776891174991;0.9731678805691675;0.14294150979764153;0.14216024859500864;0.6617817454047505;0.3317652536126977;0.0;0.0048593637094539455;1.0;1.0
4090;0.3273294238108536;79;1.0;0.6941739630581676;0.32382752422776884;0.5036023429773446;0.02214029520393601;0.02033871659424753;0.0947324940338985;0.3995954702275055;0.22599936522935082;0.8361973987764947;0.33504766419128873;0.0;0.8774034841106475;0.33593235519111786;0.73479192901328;0.0
3656;0.28674485711626174;36;0.9636570618380699;0.18846379589222906;0.5888880563887271;0.2163487888595288;0.4440242536567155;0.0437509763399862;0.9031765438370887;0.6052536778920685;0.46607310297052384;0.4188535394038849;0.44575674584364733;0.025131774630833492;0.7563008974224397;0.2035978990922227;0.5983881671224647;1.0
1098;0.04696081169133389;29;0.33183082762601646;1.0;0.5300388884994935;0.5335999240645082;0.24080821077614367;0.015323935926227005;0.42149846758254905;0.7345864154635173;0.5931880993546499;0.22694802034127726;0.8484989729815136;0.5730263417651548;0.9999999999999998;0.34325704283226377;0.2574218088662543;0.0
9535;0.8356604300474728;136;0.311960331277015;0.8113911634388611;0.6875344916901716;0.594372812644484;0.4758430112401498;0.04593399792443799;0.244494829881311;0.3621554750608358;0.4066524833590093;0.42963144955551746;0.5915863485542738;0.8103687386486272;0.5381963619324928;0.23921131790071537;0.18348650874172856;0.0
5100;0.42143721493065256;25;0.7432001396397845;0.8372303750005958;0.12377129018458133;0.45006782141687074;0.0;0.0;0.9085765628321305;0.294835412850736;1.0;0.714200727180576;0.0;0.07686277671027342;0.48441795331699455;0.6243714020015675;0.5974419686201524;0.0
9306;0.81425114027739;3;0.828177685501195;0.5262207894806625;0.9299451113844932;0.7034351624192801;0.0;0.024259001481549292;0.7935992739672952;1.0;0.014867111199354244;0.0;0.4450790892013834;0.39873012687215403;0.45878991734707353;0.9433246423660752;0.9638745366325465;1.0
5937;0.4994414967886066;25;0.09017315639502746;0.9512820563089974;0.5431757410527045;0.053072172398060946;0.8367928239043186;0.38037807864250683;0.7982455214666582;0.4916399677888976;0.7585690414528421;0.721325737031354;0.3916899281964852;0.6227420639098734;0.17667766575844257;0.2074768648602957;0.17337697298040977;1.0
10331;0.9099413571628038;48;0.4721124651474715;0.9054915963155299;0.5560628435573751;0.6451240534855311;0.4053970719609593;0.03514425951887955;0.5745140812053109;1.0;0.0;0.6401754133850054;0.31337318516177737;0.3475946605775052;0.5147529311894987;0.5832457433305666;0.8850315269056916;0.0
992;0.037093921623382674;11;0.26654984083820615;0.6713417282818241;0.26002524892426204;0.41926801860419527;0.47744969932932435;0.03546464828378086;0.4155828688844634;0.14819140797030916;0.4723396515717819;0.5731360396318049;0.0;0.4963108038746019;0.9999999999999998;0.4783005376053412;0.7971392839621205;0.0
2915;0.21702503956064417;63;0.5211995241223134;0.0414869579733832;0.5459809980495327;0.15087586078084936;0.8801784023786984;0.48211643644113755;0.0;0.11919951295633424;0.6926079653571744;0.29260905777114365;0.42343269956636975;0.5939885433392119;0.28298700646710073;0.9999999999999999;0.5851455073695973;0.0
7541;0.6491203574420553;7;0.0;0.41343530100488657;0.414211261149124;0.38292002584256224;0.4607828104374726;0.04359177695369984;0.03617047899163439;0.017407006259662294;0.08072963842710212;0.8282843266780703;0.6537341338810765;0.7452316009054777;0.0;0.721337358158682;0.5246262886651021;1.0
241;0.0;3;0.9013127977106424;0.8169441384796965;0.7221659613241909;0.4859840841659189;0.07770603608048099;0.02399632249417678;0.5032193580580435;0.42865919918708695;0.4750396007031754;0.24274789579653766;0.908116957216341;0.6446403424495276;0.4154355442572719;0.3357837662621491;0.7387604428884553;0.0
6146;0.5188960253188123;12;0.5846921417405058;0.16161355358257534;0.0;0.0;0.6639905198735984;0.1320330060127618;0.30672318947855604;0.3547844083707479;0.4456807335513968;0.9999999999999999;0.30524657221607754;0.5285618633360533;0.840651608712254;0.0;0.8111394792159694;0.0
2808;0.20697198175556175;61;0.34068692974679565;0.536746280960827;0.5600733459497391;0.4474468221915351;0.6298800650675341;0.125448121397492;0.7420322584049293;0.5628573783392823;0.4616833306039163;0.48608606566876345;0.6518855006056774;0.15917668000315854;0.0;0.7208434264029039;0.8200371229468995;1.0
6541;0.5556641534022154;10;0.7285783843125726;0.418259780525835;0.9965719791724572;0.0;0.3365328204376058;0.0;0.6370017381970692;0.719689672597764;0.4866625701254905;0.5798113904353966;0.5337643299801618;0.9076615185175437;0.6149861484466632;0.43102806560694906;0.12372812096181862;0.0
11459;1.0000000000000002;94;0.51107808956851;0.9300649109705166;0.4785017575152608;0.6284488644888286;0.32689269190255865;0.01334588355161891;0.2838537622996664;0.4158249468589359;0.7843468166541792;0.16078633160114164;0.7290716455118413;0.6135326458898162;0.0;0.5486151307118986;0.8019398922973178;0.0
2984;0.22363399422880015;26;0.8116888605117981;0.9780501052071955;0.9555307953894532;0.0;0.19803930719076246;0.0;0.0;0.4722904717385159;0.05773297024838675;0.24726148368942924;0.6681369709099207;0.6871915387855018;0.2754960620817337;0.8238769645136163;0.42500728082652506;1.0
4323;0.34911104905519874;26;0.3161440127145698;0.18508328667260265;0.298538317699786;0.8541334321311234;0.9999999999999999;1.0;0.9999999999999998;0.7778268828075559;1.0;0.5732194815168498;0.41885939502466596;0.7231227461767261;0.2766674729624674;0.6687636088614389;0.4293045132062039;1.0
502;0.0;4;0.4437083243378976;0.49829271115707563;0.38106217889998795;0.2587991781820187;0.5115818210909479;0.05884705814459085;0.21684649141981915;0.6131330529985854;0.3586548369378548;0.8116979341952572;0.39182686399466315;0.7674786462583244;0.224215649136579;0.27850887517819534;0.4324528785319215;1.0
8276;0.7176300847063204;17;0.8745402375407474;0.0;0.4866855026541985;0.28369867082270606;0.5846344617928237;0.07913900991911677;0.5265440632203229;0.4979359039023554;0.5929272347042738;0.5823980888717882;0.5730771931672547;0.3004519162433207;0.25630013676602315;0.5553418502645039;0.6562623964567607;1.0
8840;0.7705948059201341;36;0.7783657858029822;0.843352933367072;0.2674275181048644;0.0;0.7891805224069656;0.2870155985548676;0.7917630866038221;0.10970363621291912;0.5945402477924331;0.5136048903125515;0.24394497989852715;0.7388238332763023;0.10869019529092827;0.13185063898658;0.622895820537821;1.0
10404;0.9167364795680909;5;0.2980637229007715;0.0;0.12577895831671682;0.2452042756580819;0.7700802677369031;0.26194567519942213;0.8007661333482081;0.7219467332264466;0.7678674169906945;0.7256291749915399;0.5078869752988888;0.765976645784528;0.4393171130959168;0.7433273155218475;0.6011060677399036;1.0
10837;0.9572279623941172;28;0.5037866203890763;0.04420747851291473;0.17357628373539058;0.9416950148962164;0.25767176895691934;0.008782831142185945;0.1272652717873879;0.0;0.27041881819617897;0.4964915777778808;0.15892364951458005;0.18507919638861825;0.5145886294036301;0.8593201201571478;0.5362887927998288;0.0
10630;0.937866517732477;3;0.23358627732889914;0.6875992299564864;0.7264197686025518;0.3557026635598435;0.2360614808197442;0.010195725695477446;0.6918160013628187;0.256319335664448;0.0;0.8697425817846366;0.5849203841224697;0.8044643797215129;0.46882449678774774;0.536327765503069;0.1447673410339143;1.0
7588;0.6534952992646375;26;0.26371356082981556;0.960257931950883;0.47448319866971844;0.4088942506422364;0.17846571287617163;0.007391826504508824;0.530312920698716;0.8280773442276725;0.3876890725247206;0.6500478245618916;0.09086129105879448;0.2258750427732884;0.6122660411028298;0.09020528030145492;0.14183523788221253;0.0
6796;0.5795867076235689;43;0.8149844819164948;0.8487284268650814;0.09851269817867747;0.5939717017817281;0.9576777690369204;0.7720861786077815;0.41484417281869823;0.2625622288313152;0.9702853424500697;0.6098628308123065;0.5371210126226718;0.7726262470058699;0.5278727330537156;0.5646841684516805;0.3706587428206105;1.0
6691;0.5697198175556176;25;0.47874657982051994;0.18210974951095338;0.2638617319279657;0.589688082720695;0.21859624794997268;0.0012686201094694802;0.5348174591568913;0.12167302686482528;0.5684016098247424;0.32863277380913736;0.9407656115587857;0.5510885801900448;0.4348018566101801;0.415930515289307;0.17726145355368184;0.0
5174;0.4283254212045053;67;0.5537705038515776;0.3224282552687665;0.4810911015668995;0.3730269785329141;0.8899868664915532;0.5204735385745087;0.2866185961458154;0.1640379287990017;0.7895322262044338;0.4243437063958203;0.3283922332824214;0.7167495262035745;0.8518515137823333;0.6863811503504423;0.3289024303337156;0.0
1800;0.11277110676719723;25;0.9149867786234762;0.8572251985172468;0.6281600430536858;0.0;0.35540973879651727;0.0219685203113542;0.3808882744813673;0.49932652948526446;0.272543415848687;0.17294412329620157;0.45964344024859094;0.11158152588771009;0.7011350515040455;0.8109569524386585;0.5369198664200043;1.0
8684;0.7559806385553384;3;0.9203916957200099;0.6596256530297975;0.17049871862112187;0.6576442238504807;0.6596254616728222;0.14567440342517476;0.9999999999999998;0.34806389082381983;0.5304081227455135;0.7119076205619347;0.7054941100050911;0.904525907451765;0.49032064710562584;0.7433285196460694;0.48580825824916607;1.0
1429;0.0780508237922368;25;0.47819751373813557;0.3842081080952102;0.46709220852356625;0.7329918277489105;0.49633828451046014;0.04597180777868101;0.0;0.11377676364526834;0.4613355110700814;0.20761422653235617;0.6196494092449218;0.011177811850174968;0.8931034325381428;0.590056029104164;0.24643733813806135;1.0
5840;0.4904123615377455;25;0.8555476957138853;0.7701990955987412;0.7491260762414389;0.5006506569338596;0.2588117841571219;0.013091164533560722;0.741272456737285;0.0;0.13662568676242337;0.4914974264359343;0.0;0.19165970229791252;0.4291912548853156;0.44324775903451397;0.7240311351622113;0.0
1532;0.08773154612305686;17;0.685939559859074;0.054741847769293805;0.8073033359355677;0.8278530158331621;0.369366591554554;0.03905061445988124;0.03803380212895191;0.17424667420130224;0.4124335338609564;0.9083622675795827;0.4705210582679378;1.0;0.6920528138962794;0.08194257989153486;0.3851627259579278;0.0
7599;0.6545192218188588;26;0.2670903325478595;0.12316545840748816;0.7404718342368644;0.7289225427366781;0.6826907692102561;0.1414456697269432;0.08648623387117405;0.0;0.3197599175667707;0.3065268551526136;0.9999999999999998;0.17223898423310768;0.8140408046527827;0.10742329337366818;0.5030021309032877;1.0
2758;0.20231778832728287;17;0.6411583671332044;0.9550749382337962;1.0;0.48949303873628613;0.45729609728129705;0.046704124955598295;0.969381801845534;0.3649379700797344;0.2539118828195991;0.65979507291121;0.9148215445655801;0.6926155207812378;0.3544552406945096;0.14575827374824957;0.04112791639839841;1.0
101;0.0;6;0.23159549171730903;0.7359821485675866;0.4632573368104984;1.0;0.7794953932719101;0.24470239167228006;0.07914449950326419;0.8752182521017076;0.7588313553512762;0.9999999999999999;0.8759282667088006;0.5928303742991762;0.34738417865080806;0.9999999999999999;0.3585431179403269;1.0
6753;0.5755841012752491;25;0.11516010344368244;0.9308690155511616;0.4651892742827539;0.15357646979573936;0.25548840651208693;0.0;0.5797090743535278;0.0;0.11423625351986133;0.898032471255043;0.18489756148944014;0.8371629135847963;0.35137306089663123;0.5919248298963814;0.09336944293747473;1.0
335;0.0;15;0.25055465473603944;0.4380080238081234;0.7594028879162062;0.6541658884299419;0.4003503380045067;0.02264511770307125;0.238307873444781;0.28532692948772764;0.19700281009198384;0.2445187180236017;0.6039685047664192;0.06033419099260351;0.3577717026685343;0.022135897218846234;0.698604882417226;1.0
8291;0.7190263427348041;125;0.25767873356514764;0.5323538532156622;0.0;0.5057671168702331;0.7704402725369671;0.2660948092045105;0.5660748555396926;0.4515761307216064;0.0;0.9631789503937992;0.540540896402802;0.5689711049985523;0.8946764700065566;0.41040743830880266;0.6581799210663659;0.0
5806;0.4872475100065159;14;0.5108664862986116;0.23246323851584627;0.36835554094652045;0.4331507411365214;0.9999999999999999;1.0;0.38184104165190536;0.0;0.7361955499389143;0.3723748642137842;0.5027747055002545;0.7647822839619908;0.6483667946090754;0.6008122299525659;0.008581489028916867;1.0
7891;0.6816997114400075;3;0.9606842043211775;0.7575927273553162;0.3689726652600098;0.2661845171206978;0.5253970052934039;0.07233124616304602;0.3409986869300543;0.04724449622937199;0.10587119373113274;0.6106045364571503;0.07598093432348452;0.29899762443736677;0.549256306222017;0.9022890521868642;0.2471788084489721;0.0
3348;0.2579819417294983;7;1.0;0.4411883391741078;0.7790831917411687;0.19835697642019268;0.3846817957572767;0.043981815450101436;0.6105986302464383;0.6232718673412554;0.7843989895842545;0.0;0.7055731114271169;0.49530727672343444;0.006336267945786345;0.6798454048994128;0.6123080364259645;0.0
6661;0.5669273014986503;8;0.4870422854378059;0.3447763553155312;0.5515753991368317;0.18790666058366234;0.7082511100148;0.18110422684320548;0.0;0.4565850023328193;0.7841787038794921;0.9999999999999999;0.7944813117747231;0.7308285185965097;0.6479925516523737;0.5148148821565769;0.3996366383548584;1.0
3541;0.2759471283626548;1;0.5036750373980453;0.0;0.06904380374157792;0.8611115363770807;0.4755513406845425;0.049533894046838445;0.7159155836226561;0.49451213630943114;0.0;0.4334543240666483;0.12390670809852367;0.09962474665052246;0.763378044717469;0.9829788612380493;0.24672321613571224;0.0
133;0.0;6;0.5638677464251755;0.3100722403145948;0.8447722883791302;0.5427948547580628;0.1610838144508593;0.0;0.21926760546393864;0.13931230414397422;0.037330456092856346;0.0;0.5772923579291094;0.06409824037271983;0.5897597390644227;0.2402786536109096;0.5135149441281524;1.0
5477;0.45662291724844084;25;0.7731880895838213;0.2960013349216162;0.7532203657468615;0.5971101646391688;0.2439932532433765;0.0016407486749138618;0.3779485656482209;0.7572802336173112;0.18602475605532076;0.2503503786561838;0.4231412720984533;0.33614129004237847;0.5389600609742182;0.2142464512351967;0.5724474163672979;1.0
6269;0.5303453411523783;25;0.3484516367099519;0.7507461863385299;0.9858778432230324;0.5490748423879261;0.10132635101801357;0.007658485476538492;0.6187122266259226;0.6436108640993325;0.0;0.0;0.6065843296290443;0.20213093232607715;0.15345634668893848;0.8212664232007764;0.1165115551969036;1.0
4301;0.34697012007819045;83;0.8709043972751868;0.9360198273294706;0.4388301707726381;0.5891675571736075;0.3772283630448404;0.05856248924160397;0.5908769528335027;0.44801939897108567;0.02098148875455985;0.6469311156334553;0.23271800003511167;0.24810728198783905;0.9999999999999998;0.5348510275574666;0.0;0.0
235;0.0;3;0.8261498463503029;0.14761618576924107;0.5980321307465672;1.0;0.46528287043827243;0.05038561076347049;0.4470121251682795;0.49796539863498834;0.6936398299742179;0.9999999999999999;0.4648926458454028;0.5107796912426626;0.4191536328189771;0.682538308309023;0.8318569835587195;1.0
5030;0.41492134413106213;78;0.8597598563180112;0.33702250556960145;0.4170632455743888;0.3257510111974229;0.7710269470259602;0.25055495911063264;0.2294646262574791;0.31900515693992637;0.17537278283162794;0.9999999999999999;0.27750478397500045;0.594895008028217;0.615695080226432;0.46149216759338063;0.21644898334122153;0.0
703;0.010099599739365174;3;0.5037866203890763;0.7914912581462374;0.025985284082623572;0.7784306460946806;0.7420832277763701;0.2137122411393104;0.4733368408833598;0.3720321668602655;0.8273199200594772;0.9586251867784786;0.8084680746475659;0.7224169869179541;0.2344540844967573;0.9999999999999999;0.7823737265762318;1.0
9128;0.797496043935586;63;0.548633535902889;0.50360458059221;0.4661447696297496;0.7784520794995609;0.44831264416858885;0.06169871715144537;0.6464268969790343;0.3474071573012367;0.6229353649858771;0.28263157162790475;0.7366540264391426;0.5489926890579347;0.0;0.3894337617888276;0.6620392740346568;0.0
3883;0.3079679791492135;24;0.9912206078924038;0.10985737593575884;0.0;0.5544821842476724;0.3280260403472045;0.016243312382030767;0.44646036443344284;0.8784859830445724;0.26303489934247615;0.6867081712783759;0.3555230771931672;1.0;0.07055392521530357;0.5154436758251951;0.0;1.0
6542;0.555757237270781;10;0.3427404920158809;0.2966061334262431;0.7980384147800468;0.41830045346960887;0.3016140215202868;0.010420594828606935;0.0;0.685975528172762;0.4756236476704061;0.3893537426003272;0.6678946998823756;0.08763012950435622;0.9999999999999998;0.0;0.7965526985606002;1.0
10572;0.9324676533556735;3;0.872965921461808;0.7345685106683302;0.6448739608182457;0.10792637931615179;0.46944459259456794;0.0283981855249948;0.5162445295033697;0.0;0.4743816420850042;0.3172043259981735;0.8233677428415935;0.2012804019373009;0.0;0.307137410200931;0.7731152339606586;1.0
604;0.0008842967513729844;20;0.3887429204007294;0.9053292069922687;0.24843523538136436;0.48221792873699076;0.7550800677342363;0.23614542465938795;0.4302392018464387;0.5029005334146184;0.4840945025673429;0.5719987576430449;0.5994408454907743;0.8058166736858728;0.7025103183042838;0.708752815091915;0.0;1.0
8243;0.7144652331750908;124;0.7649882332045645;0.7578313175910871;0.5799969546606984;0.4635524950014238;0.6757123428312376;0.13422199757419934;0.34654946022423183;0.5727949624899549;0.33153650728319617;0.13226465911672125;0.9719869735433015;0.0;0.46901009695326645;0.3933893098574063;0.5468625713613684;1.0
3575;0.2791119798938844;14;0.4239502135171923;0.22415622933027102;0.936926833709167;0.5229995743938174;0.19036253816717552;0.01885020233247001;0.39318982529084257;0.5213221346907886;0.0;0.005978456541457455;0.5013772581239793;0.45859298912900426;0.619613982081977;0.4714760431659265;0.4111677374733742;1.0
10390;0.9154333054081728;4;0.3296823348016946;0.510550848628478;0.908034781319663;0.03449553419699747;0.2959672795637275;0.00993304670810494;0.6186881059380609;0.645314660630395;0.27305065266886286;0.27638270157009803;0.8532057021470831;0.266907787370693;0.06619992788977158;0.12224534006936472;0.6063058342591412;1.0
5207;0.4313971888671693;42;0.13324284307826106;0.02053947508742393;0.0035319490735481462;1.0;0.691500886678489;0.1335931599983682;0.32685793367112326;0.5222445586678179;0.5319762091438855;0.6235720234811645;0.7948060953986058;0.9861455673712195;0.0;0.6070223802140234;0.7157254318961579;1.0
11143;0.9858047100437494;3;0.7159314907618789;0.7916642268194884;0.5767018653106044;0.0;0.6140931879091721;0.1093152535896974;0.5735733743787039;0.8821128837154704;0.19966218027776306;0.586597997085715;0.021562999245097414;0.61354251664868;0.42808678176919535;0.4614955391412018;0.34773865972650464;0.0
6971;0.595876384622545;10;0.09670468482290093;0.7533677936547338;0.7509887282163574;0.61394457321498;0.1774006986759823;0.0020646170409013113;0.5066143448745801;0.680134619668396;0.42207972893264345;0.5316546062238375;0.2899150295816435;0.4639774880892843;0.10423579131847593;0.5148669003229581;0.41175844215439916;1.0
